21,3,476,1,99,197,1,-1,-1,-1
22,1,953,162,178,459,1,-1,-1,-1
22,2,399,1,77,174,1,-1,-1,-1
22,3,471,1,99,196,1,-1,-1,-1
23,1,953,160,173,461,1,-1,-1,-1
23,2,399,1,77,174,1,-1,-1,-1
23,3,471,1,99,196,1,-1,-1,-1
24,1,953,160,173,461,1,-1,-1,-1
24,2,399,1,77,174,1,-1,-1,-1
24,3,471,1,99,196,1,-1,-1,-1
25,1,953,160,173,461,1,-1,-1,-1
25,2,399,1,77,174,1,-1,-1,-1
25,3,471,1,87,205,1,-1,-1,-1
26,1,953,160,173,461,1,-1,-1,-1
26,2,399,1,77,174,1,-1,-1,-1
26,3,471,1,87,205,1,-1,-1,-1
27,1,953,160,173,461,1,-1,-1,-1
27,2,399,1,77,174,1,-1,-1,-1
27,3,471,1,87,205,1,-1,-1,-1
28,1,953,160,173,461,1,-1,-1,-1
28,2,399,1,77,174,1,-1,-1,-1
28,3,471,1,87,205,1,-1,-1,-1
29,1,953,160,173,461,1,-1,-1,-1
29,2,399,1,77,174,1,-1,-1,-1
29,3,469,1,87,205,1,-1,-1,-1
30,1,953,160,173,461,1,-1,-1,-1
30,2,395,1,77,173,1,-1,-1,-1
30,3,472,1,76,211,1,-1,-1,-1
31,1,953,160,173,461,1,-1,-1,-1
31,2,395,1,77,173,1,-1,-1,-1
31,3,468,1,80,211,1,-1,-1,-1
32,1,953,160,173,461,1,-1,-1,-1
32,2,395,1,77,173,1,-1,-1,-1
32,3,468,1,73,213,1,-1,-1,-1
33,1,953,160,173,461,1,-1,-1,-1
33,2,395,1,61,176,1,-1,-1,-1
33,3,461,1,80,212,1,-1,-1,-1
34,1,955,159,173,461,1,-1,-1,-1
34,2,391,1,61,175,1,-1,-1,-1
34,3,468,1,73,211,1,-1,-1,-1
35,1,955,159,173,461,1,-1,-1,-1
35,2,391,1,61,175,1,-1,-1,-1
35,3,467,1,73,211,1,-1,-1,-1
36,1,955,159,173,461,1,-1,-1,-1
36,2,391,1,61,175,1,-1,-1,-1
36,3,467,1,73,211,1,-1,-1,-1
37,1,955,157,173,461,1,-1,-1,-1
37,2,391,1,61,174,1,-1,-1,-1
37,3,467,1,73,211,1,-1,-1,-1
38,1,955,157,173,461,1,-1,-1,-1
38,2,391,1,61,173,1,-1,-1,-1
38,3,467,1,73,211,1,-1,-1,-1
39,1,955,157,173,461,1,-1,-1,-1
39,2,391,1,59,175,1,-1,-1,-1
39,3,467,1,73,211,1,-1,-1,-1
40,1,955,157,173,461,1,-1,-1,-1
40,2,391,1,59,174,1,-1,-1,-1
40,3,467,1,73,211,1,-1,-1,-1
41,1,955,157,173,461,1,-1,-1,-1
41,2,391,1,59,174,1,-1,-1,-1
41,3,467,1,66,215,1,-1,-1,-1
42,1,955,157,173,461,1,-1,-1,-1
42,2,391,1,59,174,1,-1,-1,-1
42,3,467,1,66,215,1,-1,-1,-1
43,1,955,157,171,461,1,-1,-1,-1
43,2,391,1,59,174,1,-1,-1,-1
43,3,467,1,66,215,1,-1,-1,-1
44,1,955,157,171,461,1,-1,-1,-1
44,2,391,1,59,173,1,-1,-1,-1
44,3,461,1,77,208,1,-1,-1,-1
45,1,955,157,171,461,1,-1,-1,-1
45,2,391,1,59,173,1,-1,-1,-1
45,3,460,1,75,206,1,-1,-1,-1
46,1,955,157,171,461,1,-1,-1,-1
46,2,391,1,59,173,1,-1,-1,-1
46,3,460,1,75,206,1,-1,-1,-1
47,1,955,157,171,461,1,-1,-1,-1
47,2,391,1,59,173,1,-1,-1,-1
47,3,460,1,75,206,1,-1,-1,-1
48,1,955,157,171,461,1,-1,-1,-1
48,2,391,1,59,173,1,-1,-1,-1
48,3,460,1,75,206,1,-1,-1,-1
49,1,955,157,171,462,1,-1,-1,-1
49,2,391,1,59,173,1,-1,-1,-1
49,3,460,1,72,214,1,-1,-1,-1
50,1,955,157,171,462,1,-1,-1,-1
50,2,391,1,59,173,1,-1,-1,-1
50,3,460,1,75,206,1,-1,-1,-1
51,1,955,157,171,462,1,-1,-1,-1
51,2,391,1,59,173,1,-1,-1,-1
51,3,460,1,74,230,1,-1,-1,-1
52,1,956,161,170,458,1,-1,-1,-1
52,2,391,1,59,173,1,-1,-1,-1
52,3,460,1,70,226,1,-1,-1,-1
52,4,366,1,63,174,1,-1,-1,-1
53,1,955,157,171,462,1,-1,-1,-1
53,2,391,1,59,173,1,-1,-1,-1
53,3,460,1,74,227,1,-1,-1,-1
53,4,362,1,73,172,1,-1,-1,-1
54,1,955,156,178,463,1,-1,-1,-1
54,2,391,1,59,173,1,-1,-1,-1
54,3,460,1,73,230,1,-1,-1,-1
54,4,360,1,76,169,1,-1,-1,-1
55,1,955,157,183,458,1,-1,-1,-1
55,2,391,1,59,173,1,-1,-1,-1
55,3,448,1,87,226,1,-1,-1,-1
55,4,358,1,73,157,1,-1,-1,-1
56,1,960,157,178,467,1,-1,-1,-1
56,2,391,1,58,173,1,-1,-1,-1
56,3,447,1,88,233,1,-1,-1,-1
56,4,365,1,67,162,1,-1,-1,-1
57,1,960,157,178,467,1,-1,-1,-1
57,2,391,1,58,173,1,-1,-1,-1
57,3,447,1,92,233,1,-1,-1,-1
57,4,355,1,76,167,1,-1,-1,-1
58,1,960,157,178,467,1,-1,-1,-1
58,2,391,1,58,173,1,-1,-1,-1
58,3,443,1,93,227,1,-1,-1,-1
58,4,368,1,64,171,1,-1,-1,-1
59,1,957,156,191,468,1,-1,-1,-1
59,2,391,1,58,173,1,-1,-1,-1
59,3,439,1,96,229,1,-1,-1,-1
59,4,368,1,64,171,1,-1,-1,-1
60,1,960,157,178,467,1,-1,-1,-1
60,2,391,1,58,173,1,-1,-1,-1
60,3,442,1,86,227,1,-1,-1,-1
60,4,364,1,73,218,1,-1,-1,-1
61,1,960,157,185,464,1,-1,-1,-1
61,2,391,1,62,174,1,-1,-1,-1
61,3,441,1,92,227,1,-1,-1,-1
61,4,365,1,61,201,1,-1,-1,-1
62,1,960,157,178,467,1,-1,-1,-1
62,2,385,1,68,174,1,-1,-1,-1
62,3,438,1,95,226,1,-1,-1,-1
62,4,350,1,79,197,1,-1,-1,-1
63,1,960,157,178,467,1,-1,-1,-1
63,2,391,1,58,173,1,-1,-1,-1
63,3,436,1,96,225,1,-1,-1,-1
63,4,352,1,76,211,1,-1,-1,-1
64,1,958,160,183,464,1,-1,-1,-1
64,2,391,1,58,173,1,-1,-1,-1
64,3,433,1,101,226,1,-1,-1,-1
64,4,349,1,79,193,1,-1,-1,-1
65,1,960,152,184,472,1,-1,-1,-1
65,2,384,1,70,175,1,-1,-1,-1
65,3,437,1,96,231,1,-1,-1,-1
65,4,359,1,70,201,1,-1,-1,-1
66,1,960,157,182,464,1,-1,-1,-1
66,2,391,1,57,174,1,-1,-1,-1
66,3,430,1,102,229,1,-1,-1,-1
66,4,365,1,68,191,1,-1,-1,-1
67,1,960,157,178,467,1,-1,-1,-1
67,2,391,1,58,173,1,-1,-1,-1
67,4,361,1,71,207,1,-1,-1,-1
67,3,436,1,93,233,1,-1,-1,-1
68,1,958,160,178,467,1,-1,-1,-1
68,2,391,1,58,173,1,-1,-1,-1
68,4,359,1,74,199,1,-1,-1,-1
68,3,437,1,92,229,1,-1,-1,-1
69,1,960,157,178,467,1,-1,-1,-1
69,2,391,1,58,173,1,-1,-1,-1
69,4,365,1,64,169,1,-1,-1,-1
69,3,437,1,92,240,1,-1,-1,-1
70,1,960,157,178,467,1,-1,-1,-1
70,2,391,1,58,173,1,-1,-1,-1
70,4,371,1,68,176,1,-1,-1,-1
70,3,432,1,96,243,1,-1,-1,-1
71,1,960,157,178,467,1,-1,-1,-1
71,2,391,1,58,173,1,-1,-1,-1
71,4,371,1,68,176,1,-1,-1,-1
71,3,432,1,90,243,1,-1,-1,-1
72,1,960,157,178,467,1,-1,-1,-1
72,2,391,1,58,173,1,-1,-1,-1
72,4,371,1,68,176,1,-1,-1,-1
72,3,432,1,96,243,1,-1,-1,-1
73,1,960,157,178,467,1,-1,-1,-1
73,2,384,1,69,177,1,-1,-1,-1
73,4,371,1,68,176,1,-1,-1,-1
73,3,432,1,94,252,1,-1,-1,-1
74,1,960,157,178,467,1,-1,-1,-1
74,2,377,1,75,177,1,-1,-1,-1
74,4,371,1,70,203,1,-1,-1,-1
74,3,432,1,94,252,1,-1,-1,-1
75,1,960,157,178,467,1,-1,-1,-1
75,2,387,1,66,176,1,-1,-1,-1
75,4,373,1,70,202,1,-1,-1,-1
75,3,432,1,94,252,1,-1,-1,-1
76,1,960,157,178,467,1,-1,-1,-1
76,2,394,1,67,171,1,-1,-1,-1
76,4,373,1,70,202,1,-1,-1,-1
76,3,432,1,85,264,1,-1,-1,-1
77,1,960,157,178,467,1,-1,-1,-1
77,2,394,1,71,173,1,-1,-1,-1
77,4,376,1,70,202,1,-1,-1,-1
77,3,432,1,85,264,1,-1,-1,-1
78,1,960,157,178,467,1,-1,-1,-1
78,2,391,1,69,173,1,-1,-1,-1
78,4,376,1,70,202,1,-1,-1,-1
78,3,426,1,91,264,1,-1,-1,-1
79,1,960,157,178,467,1,-1,-1,-1
79,2,390,1,72,178,1,-1,-1,-1
79,4,371,1,92,218,1,-1,-1,-1
79,3,420,1,97,266,1,-1,-1,-1
80,1,960,158,169,466,1,-1,-1,-1
80,2,389,1,64,174,1,-1,-1,-1
80,4,376,1,87,210,1,-1,-1,-1
80,3,425,1,91,263,1,-1,-1,-1
81,1,960,158,169,466,1,-1,-1,-1
81,2,391,1,69,167,1,-1,-1,-1
81,4,376,1,87,210,1,-1,-1,-1
81,3,426,1,91,264,1,-1,-1,-1
82,1,959,158,169,466,1,-1,-1,-1
82,2,392,1,67,172,1,-1,-1,-1
82,4,376,1,87,210,1,-1,-1,-1
82,3,418,1,99,264,1,-1,-1,-1
83,1,960,158,169,466,1,-1,-1,-1
83,2,386,1,82,167,1,-1,-1,-1
83,4,376,1,87,210,1,-1,-1,-1
83,3,418,1,99,264,1,-1,-1,-1
84,1,960,158,169,466,1,-1,-1,-1
84,2,395,1,69,172,1,-1,-1,-1
84,4,379,1,87,209,1,-1,-1,-1
84,3,418,1,99,264,1,-1,-1,-1
85,1,960,158,167,466,1,-1,-1,-1
85,2,389,1,85,174,1,-1,-1,-1
85,4,379,1,87,209,1,-1,-1,-1
85,3,418,1,99,266,1,-1,-1,-1
86,1,960,158,167,466,1,-1,-1,-1
86,2,387,1,72,168,1,-1,-1,-1
86,4,379,1,94,217,1,-1,-1,-1
86,3,414,1,103,266,1,-1,-1,-1
87,1,960,158,167,466,1,-1,-1,-1
87,2,390,1,68,172,1,-1,-1,-1
87,4,379,1,87,209,1,-1,-1,-1
87,3,418,1,99,266,1,-1,-1,-1
88,1,960,158,167,466,1,-1,-1,-1
88,2,385,1,74,180,1,-1,-1,-1
88,4,379,1,87,209,1,-1,-1,-1
88,3,416,1,103,275,1,-1,-1,-1
89,1,960,158,167,466,1,-1,-1,-1
89,2,390,1,73,187,1,-1,-1,-1
89,4,379,1,93,209,1,-1,-1,-1
89,3,418,1,100,274,1,-1,-1,-1
90,1,960,158,167,466,1,-1,-1,-1
90,2,389,1,76,179,1,-1,-1,-1
90,4,379,1,98,213,1,-1,-1,-1
90,3,418,1,100,274,1,-1,-1,-1
91,1,960,158,167,466,1,-1,-1,-1
91,2,388,1,77,169,1,-1,-1,-1
91,4,381,1,98,213,1,-1,-1,-1
91,3,418,1,99,281,1,-1,-1,-1
92,1,960,158,167,466,1,-1,-1,-1
92,2,394,1,81,176,1,-1,-1,-1
92,4,381,1,98,213,1,-1,-1,-1
92,3,417,1,98,284,1,-1,-1,-1
93,1,960,158,167,466,1,-1,-1,-1
93,2,391,1,76,181,1,-1,-1,-1
93,4,381,1,98,213,1,-1,-1,-1
93,3,418,1,98,285,1,-1,-1,-1
94,1,960,158,167,466,1,-1,-1,-1
94,2,386,1,85,168,1,-1,-1,-1
94,4,381,1,98,213,1,-1,-1,-1
94,3,418,1,102,296,1,-1,-1,-1
95,1,960,158,167,466,1,-1,-1,-1
95,2,378,1,91,180,1,-1,-1,-1
95,4,392,1,88,227,1,-1,-1,-1
95,3,418,1,102,296,1,-1,-1,-1
96,1,960,158,167,466,1,-1,-1,-1
96,2,376,1,87,183,1,-1,-1,-1
96,4,392,1,106,249,1,-1,-1,-1
96,3,419,2,102,296,1,-1,-1,-1
97,1,960,158,167,466,1,-1,-1,-1
97,2,386,1,74,162,1,-1,-1,-1
97,4,392,1,106,249,1,-1,-1,-1
97,3,413,1,107,300,1,-1,-1,-1
98,1,960,158,167,466,1,-1,-1,-1
98,2,387,1,78,170,1,-1,-1,-1
98,4,392,1,106,249,1,-1,-1,-1
98,3,419,2,102,296,1,-1,-1,-1
99,1,960,158,167,466,1,-1,-1,-1
99,2,380,1,94,168,1,-1,-1,-1
99,4,394,1,106,248,1,-1,-1,-1
99,3,419,1,105,304,1,-1,-1,-1
100,1,960,158,167,466,1,-1,-1,-1
100,2,399,1,71,175,1,-1,-1,-1
100,4,391,1,106,248,1,-1,-1,-1
100,3,417,1,109,306,1,-1,-1,-1
101,1,960,158,167,466,1,-1,-1,-1
101,2,384,1,78,172,1,-1,-1,-1
101,4,392,1,106,249,1,-1,-1,-1
101,3,419,1,107,304,1,-1,-1,-1
102,1,960,158,167,466,1,-1,-1,-1
102,2,384,1,65,167,1,-1,-1,-1
102,4,392,1,106,249,1,-1,-1,-1
102,3,419,1,113,306,1,-1,-1,-1
103,1,960,158,167,466,1,-1,-1,-1
103,2,388,1,76,166,1,-1,-1,-1
103,4,392,1,106,249,1,-1,-1,-1
103,3,419,1,109,306,1,-1,-1,-1
104,1,960,158,167,466,1,-1,-1,-1
104,2,376,1,106,151,1,-1,-1,-1
104,4,392,1,106,249,1,-1,-1,-1
104,3,412,1,119,304,1,-1,-1,-1
105,1,960,158,167,466,1,-1,-1,-1
105,2,382,1,73,167,1,-1,-1,-1
105,4,392,1,106,249,1,-1,-1,-1
105,3,413,1,118,301,1,-1,-1,-1
106,1,960,158,167,466,1,-1,-1,-1
106,2,388,1,65,156,1,-1,-1,-1
106,4,392,1,106,249,1,-1,-1,-1
106,3,414,1,118,307,1,-1,-1,-1
107,1,960,158,167,466,1,-1,-1,-1
107,2,393,1,65,163,1,-1,-1,-1
107,4,392,1,106,249,1,-1,-1,-1
107,3,416,1,118,306,1,-1,-1,-1
108,1,960,158,167,466,1,-1,-1,-1
108,2,377,1,77,173,1,-1,-1,-1
108,4,392,1,106,249,1,-1,-1,-1
108,3,411,1,121,317,1,-1,-1,-1
109,1,960,158,167,466,1,-1,-1,-1
109,2,382,1,75,167,1,-1,-1,-1
109,4,392,1,106,249,1,-1,-1,-1
109,3,415,1,113,319,1,-1,-1,-1
110,1,960,158,167,466,1,-1,-1,-1
110,2,390,1,79,169,1,-1,-1,-1
110,4,392,1,114,245,1,-1,-1,-1
110,3,410,2,118,318,1,-1,-1,-1
111,1,960,158,167,466,1,-1,-1,-1
111,2,388,1,80,164,1,-1,-1,-1
111,4,391,1,114,244,1,-1,-1,-1
111,3,410,2,118,322,1,-1,-1,-1
112,1,960,158,167,466,1,-1,-1,-1
112,2,385,1,80,168,1,-1,-1,-1
112,4,392,1,114,245,1,-1,-1,-1
112,3,409,1,114,337,1,-1,-1,-1
113,1,960,158,167,466,1,-1,-1,-1
113,2,385,1,76,164,1,-1,-1,-1
113,4,392,1,114,245,1,-1,-1,-1
113,3,410,2,110,343,1,-1,-1,-1
114,1,960,158,167,466,1,-1,-1,-1
114,2,384,1,81,172,1,-1,-1,-1
114,4,392,1,114,245,1,-1,-1,-1
114,3,410,2,109,347,1,-1,-1,-1
115,1,960,158,167,466,1,-1,-1,-1
115,2,380,1,92,162,1,-1,-1,-1
115,4,403,1,98,264,1,-1,-1,-1
115,3,410,2,109,347,1,-1,-1,-1
116,1,960,158,167,466,1,-1,-1,-1
116,2,386,1,79,162,1,-1,-1,-1
116,4,401,1,94,265,1,-1,-1,-1
116,3,406,6,113,343,1,-1,-1,-1
117,1,960,158,167,466,1,-1,-1,-1
117,2,392,1,71,164,1,-1,-1,-1
117,4,402,1,88,261,1,-1,-1,-1
117,3,406,7,113,342,1,-1,-1,-1
118,1,960,158,167,466,1,-1,-1,-1
118,2,378,1,80,167,1,-1,-1,-1
118,4,408,5,81,257,1,-1,-1,-1
118,3,405,2,114,358,1,-1,-1,-1
119,1,960,158,167,466,1,-1,-1,-1
119,2,395,1,69,163,1,-1,-1,-1
119,4,407,9,83,258,1,-1,-1,-1
119,3,404,5,115,355,1,-1,-1,-1
120,1,960,158,167,466,1,-1,-1,-1
120,2,386,1,78,162,1,-1,-1,-1
120,4,411,7,97,263,1,-1,-1,-1
120,3,400,7,119,344,1,-1,-1,-1
121,1,960,158,167,466,1,-1,-1,-1
121,2,385,1,75,162,1,-1,-1,-1
121,4,410,7,87,263,1,-1,-1,-1
121,3,405,2,110,353,1,-1,-1,-1
122,1,960,158,167,466,1,-1,-1,-1
122,2,392,1,67,163,1,-1,-1,-1
122,4,416,13,86,259,1,-1,-1,-1
122,3,405,2,113,357,1,-1,-1,-1
123,1,960,158,167,466,1,-1,-1,-1
123,2,398,1,71,168,1,-1,-1,-1
123,4,414,8,88,275,1,-1,-1,-1
123,3,405,2,116,356,1,-1,-1,-1
124,1,960,158,167,466,1,-1,-1,-1
124,2,393,1,76,167,1,-1,-1,-1
124,4,406,5,93,264,1,-1,-1,-1
124,3,394,4,125,353,1,-1,-1,-1
125,1,960,158,167,466,1,-1,-1,-1
125,2,396,1,69,164,1,-1,-1,-1
125,4,414,2,87,279,1,-1,-1,-1
125,3,396,2,125,353,1,-1,-1,-1
126,1,960,158,167,466,1,-1,-1,-1
126,2,378,1,83,165,1,-1,-1,-1
126,4,413,7,88,282,1,-1,-1,-1
126,3,396,2,122,370,1,-1,-1,-1
126,5,366,1,76,196,1,-1,-1,-1
127,1,960,158,167,466,1,-1,-1,-1
127,2,385,1,63,168,1,-1,-1,-1
127,4,420,9,83,264,1,-1,-1,-1
127,3,386,16,135,363,1,-1,-1,-1
127,5,369,1,69,195,1,-1,-1,-1
128,1,960,158,167,466,1,-1,-1,-1
128,2,391,1,74,157,1,-1,-1,-1
128,4,412,9,92,281,1,-1,-1,-1
128,3,396,2,123,378,1,-1,-1,-1
128,5,369,1,71,195,1,-1,-1,-1
129,1,961,158,167,466,1,-1,-1,-1
129,2,394,1,69,162,1,-1,-1,-1
129,4,415,10,91,309,1,-1,-1,-1
129,3,396,2,123,378,1,-1,-1,-1
129,5,369,1,71,201,1,-1,-1,-1
130,1,960,158,167,466,1,-1,-1,-1
130,2,394,1,68,161,1,-1,-1,-1
130,4,418,15,83,273,1,-1,-1,-1
130,3,397,10,123,397,1,-1,-1,-1
130,5,377,1,71,200,1,-1,-1,-1
131,1,960,158,167,466,1,-1,-1,-1
131,2,395,1,67,168,1,-1,-1,-1
131,4,415,17,87,264,1,-1,-1,-1
131,3,397,10,123,397,1,-1,-1,-1
131,5,380,1,71,199,1,-1,-1,-1
132,1,960,158,167,466,1,-1,-1,-1
132,2,391,1,73,159,1,-1,-1,-1
132,4,393,7,114,245,1,-1,-1,-1
132,3,397,10,123,397,1,-1,-1,-1
132,5,380,1,73,199,1,-1,-1,-1
133,1,960,158,167,466,1,-1,-1,-1
133,2,372,1,93,164,1,-1,-1,-1
133,4,394,1,114,245,1,-1,-1,-1
133,3,397,10,123,397,1,-1,-1,-1
133,5,380,1,73,199,1,-1,-1,-1
134,1,960,158,167,466,1,-1,-1,-1
134,2,396,1,72,164,1,-1,-1,-1
134,4,394,1,114,245,1,-1,-1,-1
134,3,397,10,123,397,1,-1,-1,-1
134,5,380,1,73,199,1,-1,-1,-1
135,1,960,158,167,466,1,-1,-1,-1
135,2,392,1,75,166,1,-1,-1,-1
135,4,394,1,114,245,1,-1,-1,-1
135,3,397,10,125,397,1,-1,-1,-1
135,5,380,1,73,199,1,-1,-1,-1
136,1,960,158,167,466,1,-1,-1,-1
136,2,386,1,82,164,1,-1,-1,-1
136,4,394,1,114,245,1,-1,-1,-1
136,3,397,10,130,397,1,-1,-1,-1
136,5,383,1,73,198,1,-1,-1,-1
137,1,960,158,167,466,1,-1,-1,-1
137,2,379,1,93,170,1,-1,-1,-1
137,4,394,1,114,245,1,-1,-1,-1
137,3,397,10,130,397,1,-1,-1,-1
137,5,385,1,73,197,1,-1,-1,-1
138,1,960,158,167,466,1,-1,-1,-1
138,2,368,1,99,171,1,-1,-1,-1
138,4,394,1,114,245,1,-1,-1,-1
138,3,397,10,130,397,1,-1,-1,-1
138,5,387,1,73,197,1,-1,-1,-1
139,1,960,158,167,466,1,-1,-1,-1
139,2,390,1,79,173,1,-1,-1,-1
139,4,394,1,114,245,1,-1,-1,-1
139,3,397,10,130,397,1,-1,-1,-1
139,5,387,1,76,197,1,-1,-1,-1
140,1,960,158,167,466,1,-1,-1,-1
140,2,391,1,78,168,1,-1,-1,-1
140,4,394,1,114,245,1,-1,-1,-1
140,3,397,30,131,377,1,-1,-1,-1
140,5,387,1,102,197,1,-1,-1,-1
140,6,392,2,76,154,1,-1,-1,-1
141,1,960,158,167,466,1,-1,-1,-1
141,2,391,1,80,165,1,-1,-1,-1
141,4,394,1,126,282,1,-1,-1,-1
141,3,397,30,131,377,1,-1,-1,-1
141,5,388,3,102,197,1,-1,-1,-1
141,6,390,1,79,163,1,-1,-1,-1
142,1,960,158,167,466,1,-1,-1,-1
142,2,391,1,86,161,1,-1,-1,-1
142,4,394,1,126,282,1,-1,-1,-1
142,3,399,41,134,389,1,-1,-1,-1
142,5,388,3,102,197,1,-1,-1,-1
142,6,397,1,77,176,1,-1,-1,-1
143,1,960,158,167,466,1,-1,-1,-1
143,2,396,1,81,160,1,-1,-1,-1
143,4,394,1,126,282,1,-1,-1,-1
143,3,399,39,131,377,1,-1,-1,-1
143,5,388,3,102,197,1,-1,-1,-1
143,6,393,1,83,192,1,-1,-1,-1
144,1,960,158,167,466,1,-1,-1,-1
144,2,399,1,83,165,1,-1,-1,-1
144,4,394,1,113,304,1,-1,-1,-1
144,3,399,41,135,408,1,-1,-1,-1
144,5,388,3,102,197,1,-1,-1,-1
144,6,399,1,78,178,1,-1,-1,-1
145,1,960,158,167,466,1,-1,-1,-1
145,2,408,1,78,163,1,-1,-1,-1
145,4,394,1,113,304,1,-1,-1,-1
145,3,399,41,135,408,1,-1,-1,-1
145,5,388,3,101,213,1,-1,-1,-1
145,6,400,1,83,175,1,-1,-1,-1
146,1,960,158,167,466,1,-1,-1,-1
146,2,396,1,77,161,1,-1,-1,-1
146,4,394,1,113,304,1,-1,-1,-1
146,3,399,41,135,408,1,-1,-1,-1
146,5,388,3,101,213,1,-1,-1,-1
146,6,402,1,80,172,1,-1,-1,-1
147,1,960,158,167,466,1,-1,-1,-1
147,2,397,1,78,169,1,-1,-1,-1
147,4,394,1,113,304,1,-1,-1,-1
147,3,399,41,141,414,1,-1,-1,-1
147,5,388,3,101,213,1,-1,-1,-1
147,6,405,1,78,179,1,-1,-1,-1
148,1,960,158,167,466,1,-1,-1,-1
148,2,396,1,82,168,1,-1,-1,-1
148,4,397,10,113,304,1,-1,-1,-1
148,3,394,56,148,417,1,-1,-1,-1
148,5,391,3,101,213,1,-1,-1,-1
148,6,414,1,77,182,1,-1,-1,-1
149,1,960,158,167,466,1,-1,-1,-1
149,2,393,1,79,169,1,-1,-1,-1
149,4,397,10,113,304,1,-1,-1,-1
149,3,399,41,143,432,1,-1,-1,-1
149,5,391,3,98,210,1,-1,-1,-1
149,6,403,1,89,189,1,-1,-1,-1
150,1,960,158,167,466,1,-1,-1,-1
150,2,394,1,75,169,1,-1,-1,-1
150,4,397,10,113,304,1,-1,-1,-1
150,3,399,41,146,435,1,-1,-1,-1
150,5,391,3,98,210,1,-1,-1,-1
150,6,418,1,71,173,1,-1,-1,-1
151,1,960,158,167,466,1,-1,-1,-1
151,2,389,1,87,175,1,-1,-1,-1
151,4,397,10,113,304,1,-1,-1,-1
151,3,390,47,155,430,1,-1,-1,-1
151,5,391,3,98,210,1,-1,-1,-1
151,6,408,1,84,180,1,-1,-1,-1
152,1,960,158,167,466,1,-1,-1,-1
152,2,393,1,88,175,1,-1,-1,-1
152,4,397,10,118,308,1,-1,-1,-1
152,3,390,47,155,430,1,-1,-1,-1
152,5,391,3,98,210,1,-1,-1,-1
152,6,415,1,78,180,1,-1,-1,-1
153,1,960,158,167,466,1,-1,-1,-1
153,2,389,1,82,158,1,-1,-1,-1
153,4,396,4,118,308,1,-1,-1,-1
153,3,391,59,152,421,1,-1,-1,-1
153,5,391,3,98,210,1,-1,-1,-1
153,6,415,1,82,173,1,-1,-1,-1
154,1,960,158,167,466,1,-1,-1,-1
154,2,392,1,85,159,1,-1,-1,-1
